Text,Text1,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID1,SoundKitID2,EmoteId1,EmoteId2,EmoteId3,EmoteDelay1,EmoteDelay2,EmoteDelay3,VerifiedBuild
"Welcome to SI:7 headquarters, $n.",,8549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"$n, this came for you this morning.",,8550,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"Messengers from Ravenholdt delivered this letter to me this morning. It is addressed to you, $n.","Messengers from Ravenholdt delivered this letter to me this morning. It is addressed to you, $n.",8551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"Yes, $c? Are you reporting in?",,8571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The Irondeep Mine is in Alliance territory, north of the Stormpike Graveyard.$B$BIt is controlled by the Troggs.",,8589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
This monument is dedicated to all those who have fallen in the protection of Stormwind. Our people have weathered unbelievable hardships to retain their freedoms and to control their own destinies. It is here we remember every sacrifice our citizens have made during the first war that riddled our people.,,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"In Alterac Valley, battles rage and equipment is in short supply.",,8601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,The blood of our enemies shall be spilt upon the battlefield. The great elementals shall answer our call and crush all that stand in our way.,8621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,"Good work, soldier. I need to get back to base camp! Will you cover me?",8635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"About damn time someone came. What took you so long? Ah, nevermind. Cover me, soldier. I gotta make it back to base!",8637,0,0,0,0,0,0,0,0,5,0,0,0,0,0,40618
,"There is much work left to be done, $n! Continue to strike down our enemies!",8642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,"Yes, $n. The elements are stirring. Soon, we will unleash their might upon our enemies. They shall reel from the blows!",8644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"I have made contact, $n. It is Lokholar the Ice Lord. He has deemed our cause worthy - our earth bound sacrifice sufficient. He comes soon... prepare yourself.",8646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
I need a few good wing men to get me out of here safely and back to base.,,8647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The pages of the journal seem to be filled with information about trades, buyers  and other miscellaneous business related events.",,8653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,Never look the Commander directly in the eyes.,8654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,"We are under direct orders from Cairne, $r. Do not interfere with the Commander's task.",8655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,"The Shaman Commander is not to be trifled with, $r.",8656,0,0,0,0,0,0,0,0,25,0,0,0,0,0,40618
,"Soon, Lokholar shall rise... Soon... Very, very soon...",8657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,"The fleet is ready, $n. You must take this beacon and place it at the eastern crater of the central battlezone. Defend the beacon from attackers until the fleet is able to lock on to its coordinates!",8659,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40618
"I am Hydraxis, Duke of the Waterlords.  You are not an elemental and so cannot understand our struggle, but perhaps we can strike a deal that will benefit us both...",,8664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"The fleet is ready, $n. You must take this beacon and place it at the western crater of the central battlezone. Defend the beacon from attackers until the fleet is able to lock on to its coordinates!",8668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"The time has come to prove your worth as a wing man, $n. Take this beacon and plant it dead center of the Snowfall graveyard. Defend it until my fleet arrives.$B$B<Mulverick salutes.>",,8670,0,0,0,0,0,0,0,0,1,1,113,0,0,0,40618
"If you're looking for information that the Cenarion Circle might have archived somewhere, then I'm the one to talk to.  Then again, you need to know what information you're looking for first before I can really help you.$B$BSee how that works?  Brilliant!",,8694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
Don't listen to the hearts of the world - the answer lies within.  You know the truth.,,8695,0,0,0,0,0,0,0,0,274,1,0,0,0,0,40618
"The past lives in these wastes, $c.  We must be careful to not awaken it.",,8696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
"$n, you are ready for the ultimate task.  The fiery runes etched on the floor of the molten core are conduits to the realm of fire, and their presence is both an affront to us and a source of power for the Firelords.  They must be extinguished!$B$BTo extinguish a rune, take a vial of aqual quintessence.  Pour it on the rune and its flame will go out, rendering it useless and weakening our enemy!",,8703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Welcome to the Undercity Guild Registry. What do you want?,,8704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Welcome to the Cenarion Circle, $c.  How may I assist you?",,8705,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Speak with Hydraxis.,,8707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"You have no business with me, little one.",,8708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Speak not your vulgar language to me!  Only Hydraxis can stand it.,,8709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Greetings, little one.  You have business with the Waterlords?",,8710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Tales of your exploits spread.  Your name is not unknown to us, $n.",,8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You have made our enemies your own.  I will gladly share waters with you.,,8712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I don't think you want to learn anything I can teach. Might want to find a $c trainer to help you out.,I don't think you want to learn anything I can teach. Might want to find a $c trainer to help you out.,8716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You look like the type I should watch my coin purse around. Something I can help you with?,You look like the type I should watch my coin purse around. Something I can help you with?,8717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
We have been sent here from Darnassus to aid the Stormpike in their time of need.,,8747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
The Arch Druid believes that Ivus the Forest Lord will come once he is made aware of the destructive forces within this valley.,,8748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
It is not for us to judge these atrocities. Ivus will pass judgement once he arrives.,,8749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,"My faith guides my actions, $r. I know that Ivus will come.",8750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,I have been lost in the Dream. I sense his lifeforce but my powers have not yet grown strong enough to make contact.,8758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
,Yes. $n. I have located the Forest Lord. We must redouble our efforts! More crystals are needed!,8760,0,0,0,0,0,0,0,0,1,5,0,0,0,0,40618
,"The Forest Lord is aware of the destruction in this valley, $n. Soon we must make our way to the Circle of Calling. Prepare yourself!",8762,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40618
"I was shot down by that reckless fool, Mulverick. I fear that if I do not make it back to base, all will be lost! Mulverick and his squad of War Riders must be stopped!",,8763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I can't believe it... I was doing a routine recon mission over the central DMZ when all hell broke loose. I saw the Horde Wing Commander, Mulverick, take out both Ichman and Slidore! Anger took hold of me and I broke from my wing man and drove that bastard Mulverick down. Unfortunately, he clipped my gryphon before he crashed, forcing me down as well. I ended up captured by these savages.$B$BI have to get back to base! Help!",,8765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I heard their mocking laughter as my gryphon crashed and burned, $c.$B$B""Slidore, you stink!"" They shouted.$B$BNobody talks to Slidore that way! Help me get out of here so that I can show them who the real stinker is!",,8767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,This forest can be confusing! Be careful out there.,8777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Pay attention, soldier! You need to take this beacon to the Snowfall graveyard and plant it! Protect it long enough so that my gryphon can lock on.$B$BIf my gryphon gets a solid strike location, Mulv and his crew will be humiliated!",,8792,0,0,0,0,0,0,0,0,1,1,11,0,0,0,40618
$n! Finally!$B$BYou must take this beacon and plant it in the eastern crater of the central battle grounds. My flight will attack when the beacon beams its coordinates!,,8795,0,0,0,0,0,0,0,0,1,5,0,0,0,0,40618
"The gryphons are ready to strike, $n! You must take this beacon and plant it in the western crater of the central battlegrounds.$B$BDo this and the battle is ours!",,8798,0,0,0,0,0,0,0,0,1,5,0,0,0,0,40618
"Our units are not upgraded, and I don't have enough supplies to upgrade them.",,8802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Our units are upgraded to Seasoned, but I don't have enough supplies to upgrade them to Veteran.",,8803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Our units are upgraded to Veteran, but I don't have enough supplies to upgrade them to Champion.",,8804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I have enough supplies to upgrade  our troops to seasoned.,,8805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I have enough supplies to upgrade our troops to veterans.,,8806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I have enough supplies to upgrade our troops to champions.,,8807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Our units are upgraded to Champions, but I can still collect more supplies.",,8808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Here to learn how to wield a new weapon, or just to waste my time?",,8810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ansekhwa, the tauren weapon master, is on Thunder Bluff's lower rise.  He can train one and two-handed maces, staves and guns.~~Hanashi, standing next to me here, can instruct in the use of bows, one and two-handed axes, staves and all manner of thrown weapons.~~Archibald, the undead weapon master in the War Quarter of the Undercity, can teach the use of crossbows, daggers, one and two-handed swords and polearms.",,8813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"They say an army travels on its stomach, and that's the truth.  For any offensive to succeed, your troops have to be well-fed and well supplied.",,8854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Some say that strength and bravery are most needed for an army's success.  And it's true!  But an army also needs supplies to keep itself in good shape, and it's my job to make sure they have what they need.",,8855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
,"Greetings, soldier. Are you here to help the cause?",8859,0,0,0,0,0,0,0,0,6,0,0,0,0,0,40618
,"Well done, soldier. A few more and our stables will be overflowing with mounts for the cavalry to ride into combat!",8860,0,0,0,0,0,0,0,0,1,5,0,0,0,0,40618
Heya mon.  You come right place learn how ta wield a new weapon.,,8862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ansekhwa, da tauren weapon master, is on da Thunder Bluff lower rise.  He teach one and two-handed maces, staves and guns.~~Archibald, da undead weapon master in da War Quarter of da Undercity, train good with crossbows, daggers, one and two-handed swords and polearms.~~Sayoc, da ugly orc right here, can teach da ways of bows, daggers, fist weapons, one and two-handed axes and thrown weapons mon.",,8864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I would be honored to train you in the use of the weapons that I have mastered should you have the ability to learn within you.,,8866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
$n!  Our supplies are dwindling and until we get more we can't launch large ground assaults into the Field of Strife!$B$BSpeak with the Stormpike Quartermaster.  He'll tell you what you can do to resupply our assault forces.,,8867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Sayoc is the orc weapon master and is located in Orgrimmar's Valley of Honor.  He instructs in the use of bows, daggers, fist weapons, one and two-handed axes and thrown weapons.~~Hanashi, the troll weapon master in the Valley of Honor of Orgrimmar, can teach the use of bows, one and two-handed axes, staves and thrown weapons.~~Archibald, the undead weapon master in the War Quarter of the Undercity, can train the use of crossbows, daggers, one and two-handed swords and polearms.~",,8868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Death to Stormpike!,,8869,0,0,0,0,0,0,0,0,15,0,0,0,0,0,40618
"You have done an exceptional job, soldier! The cavalry is ready to ride on your command.",,8871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40618
Awaiting orders from my superiors.,,8872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I suppose you are here to be trained in the use of a new weapon?  Make it fast, I'm very busy!",,8873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Sayoc is the orc weapon master.  He is located in Orgrimmar's Valley of Honor.  He can train the use of bows, daggers, fist weapons, one and two-handed axes and thrown weapons.~~Hanashi, the troll weapon master in the Valley of Honor of Orgrimmar, can instruct in the use of bows, one and two-handed axes, staves and all thrown weapons.~~Ansekhwa, the tauren weapon master, is on Thunder Bluff's lower rise.  He teaches the use of one and two-handed maces, staves and guns.~",,8874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
